gender,Near_Location,Partner,Promo_friends,Phone,Contract_period,Group_visits,Age,Avg_additional_charges_total,Month_to_end_contract,Lifetime,Avg_class_frequency_total,Avg_class_frequency_current_month,Churn,Delta_freq,is_sleeping_dog,freq_ratio,risk_score,faixa_risco
1,1,0,1,0,1,0,27,93.94,0.7,1.7,3.37,3.1,0,0.27,0,0.9171597633136095,0.23556193238442044,2. Medio
0,1,1,0,1,6,0,32,94.98,5.0,2.2,1.38,1.93,0,-0.55,0,1.3884892086330936,0.0013209067565075944,1. Baixo
1,1,1,0,1,1,0,33,127.04,0.9,0.8,2.3,0.6,1,1.6999999999999997,0,0.25974025974025977,0.9857022109933823,4. Critico
1,1,0,1,0,1,1,27,106.27,0.2,8.0,0.98,1.05,0,-0.07000000000000006,0,1.0606060606060606,0.03490037218493629,1. Baixo
0,1,0,1,1,1,1,31,152.35,0.2,1.6,3.05,2.88,0,0.16999999999999993,0,0.9411764705882354,0.09899323226278783,1. Baixo
0,1,1,1,1,1,1,27,38.95,0.2,0.8,1.43,1.51,0,-0.08000000000000007,0,1.0486111111111112,0.07512860736006013,1. Baixo
1,1,0,0,1,1,0,23,105.9,0.4,0.3,1.1,0.6,0,0.5000000000000001,0,0.5405405405405405,0.6767197531220297,3. Alto
0,1,1,0,1,1,1,30,105.16,0.2,1.8,0.61,0.0,1,0.61,0,0.0,0.9562258287241191,4. Critico
1,1,0,0,1,1,0,28,210.85,0.7,2.5,6.5,6.26,0,0.2400000000000002,0,0.9615975422427036,0.18489015303623801,1. Baixo
1,1,1,1,1,1,0,28,72.68,0.4,3.4,0.81,1.29,1,-0.48,0,1.573170731707317,0.5110701988540669,3. Alto
1,1,1,0,1,12,1,36,70.27,11.6,6.0,5.77,5.84,0,-0.07000000000000028,0,1.0103806228373704,0.02054309462177581,1. Baixo
1,1,0,0,0,1,0,24,136.07,0.8,2.6,4.4,3.61,1,0.7900000000000005,0,0.81859410430839,0.8291112867821409,4. Critico
0,1,1,0,1,12,0,30,218.61,8.7,5.4,0.78,1.17,0,-0.3899999999999999,0,1.481012658227848,0.00012322754895340986,1. Baixo
0,1,1,1,1,12,0,26,12.88,8.3,5.0,1.83,1.92,0,-0.08999999999999986,0,1.0434782608695652,0.0010588665498264267,1. Baixo
0,1,1,0,1,1,0,32,205.02,0.0,2.2,1.43,1.73,0,-0.30000000000000004,0,1.2013888888888888,0.014205020786180295,1. Baixo
1,1,1,1,1,6,0,30,186.67,0.5,2.8,1.57,1.43,0,0.14000000000000012,0,0.9050632911392404,0.10145108575327899,1. Baixo
0,0,1,0,1,12,1,30,128.08,5.2,5.2,2.24,1.52,0,0.7200000000000002,0,0.6755555555555556,0.10458869854448498,1. Baixo
0,1,0,0,1,6,0,26,148.94,5.5,3.1,3.71,4.31,0,-0.5999999999999996,0,1.1586021505376345,0.002753792787028084,1. Baixo
1,1,0,1,1,1,1,27,243.91,0.1,4.2,0.89,0.82,0,0.07000000000000006,0,0.911111111111111,0.21969028117173994,2. Medio
0,1,0,0,1,1,1,32,94.51,0.4,0.3,1.44,1.84,0,-0.40000000000000013,0,1.2689655172413794,0.03070175736157364,1. Baixo
0,1,1,0,1,1,1,35,50.89,0.8,2.3,1.11,0.96,0,0.15000000000000013,0,0.857142857142857,0.17459149648451916,1. Baixo
0,1,1,0,1,1,1,31,187.32,0.3,2.4,1.02,1.06,0,-0.040000000000000036,0,1.029126213592233,0.11591454029542447,1. Baixo
1,0,0,0,1,12,1,26,177.99,11.2,5.7,1.92,1.27,0,0.6499999999999999,0,0.6580310880829016,0.05040562106085934,1. Baixo
0,1,1,1,1,12,0,30,27.91,11.2,6.8,1.63,0.27,0,1.3599999999999999,1,0.16463414634146342,0.017111335368727332,1. Baixo
0,1,0,0,1,1,1,37,319.09,0.1,1.1,0.15,0.74,0,-0.59,0,4.625,0.10977021614778208,1. Baixo
0,1,1,0,1,6,0,30,171.09,3.7,2.3,1.97,0.0,1,1.97,0,0.0,0.9808328421936815,4. Critico
0,0,1,1,1,1,0,34,75.83,0.1,5.5,0.57,1.04,0,-0.4700000000000001,0,1.7931034482758623,0.04641333645993208,1. Baixo
1,1,1,0,1,12,1,27,179.68,5.3,4.7,3.47,3.66,0,-0.18999999999999995,0,1.0517241379310345,0.0053553147993355395,1. Baixo
0,1,1,0,1,1,0,29,165.3,0.9,2.3,1.74,0.16,1,1.58,0,0.09142857142857143,0.9799463069510672,4. Critico
0,1,1,1,0,12,1,31,103.22,0.9,4.9,1.55,1.93,0,-0.3799999999999999,0,1.237179487179487,0.003542742220286495,1. Baixo
0,1,0,1,1,12,1,31,147.93,11.2,5.3,0.77,1.14,0,-0.3699999999999999,0,1.4615384615384615,0.0010606493359640024,1. Baixo
1,1,0,0,1,1,1,27,148.67,1.0,0.5,2.01,2.13,0,-0.1200000000000001,0,1.0544554455445547,0.030794177184364488,1. Baixo
1,1,0,0,1,1,0,27,138.37,0.7,3.8,1.83,1.87,0,-0.040000000000000036,0,1.016304347826087,0.04555653478639366,1. Baixo
1,1,1,0,1,12,0,32,131.08,4.3,5.3,1.91,2.29,0,-0.3800000000000001,0,1.1927083333333335,0.00010342873335222445,1. Baixo
1,1,1,0,0,1,0,33,166.42,0.3,0.2,1.78,0.91,1,0.87,0,0.5083798882681564,0.927342234620124,4. Critico
0,1,0,1,1,1,0,34,151.51,0.4,0.7,2.44,1.93,1,0.51,0,0.7877551020408163,0.7999084207826431,4. Critico
1,1,0,0,1,12,0,35,94.89,2.2,6.0,2.26,1.7,0,0.5599999999999998,0,0.7488986784140971,0.09240149943547181,1. Baixo
0,1,0,0,0,6,1,30,65.71,0.1,4.2,4.49,4.11,0,0.3799999999999999,0,0.9133333333333334,0.13579581931572882,1. Baixo
0,1,1,0,1,1,1,28,147.45,0.1,0.8,2.43,2.51,0,-0.07999999999999963,0,1.0286885245901638,0.0624030736204337,1. Baixo
0,1,0,1,1,1,1,34,204.11,0.7,0.8,1.93,0.58,1,1.35,0,0.29896907216494845,0.9721803901039078,4. Critico
1,1,1,1,1,1,0,32,143.97,0.0,2.4,1.66,2.39,0,-0.7300000000000002,0,1.4311377245508983,0.006777871158608872,1. Baixo
0,1,0,0,1,12,0,26,93.79,3.6,11.4,1.05,1.01,0,0.040000000000000036,0,0.9528301886792453,0.0022962106025522346,1. Baixo
0,1,1,0,1,1,1,26,37.29,0.7,0.5,0.41,0.0,1,0.41,0,0.0,0.9414467193084255,4. Critico
0,1,1,0,1,1,0,31,324.99,0.2,6.0,0.41,0.38,0,0.02999999999999997,0,0.9047619047619048,0.10120983865967306,1. Baixo
1,1,0,0,0,1,0,29,173.68,0.3,2.0,2.34,1.49,1,0.8499999999999999,0,0.6340425531914895,0.9453519490118354,4. Critico
0,1,1,1,1,12,1,29,166.19,0.4,7.9,1.85,0.26,0,1.59,1,0.13978494623655913,0.008275051127607519,1. Baixo
1,1,0,1,1,1,0,33,103.73,0.1,2.6,2.48,2.48,0,0.0,0,0.995983935742972,0.07363927170992973,1. Baixo
0,1,1,1,1,12,0,32,38.51,2.7,5.1,4.31,3.87,0,0.4399999999999995,0,0.8958333333333335,0.030252129055567137,1. Baixo
1,1,0,0,1,6,0,34,89.76,0.8,6.7,1.75,0.04,0,1.71,1,0.022727272727272728,0.05555021382881566,1. Baixo
1,1,1,1,1,12,0,23,296.11,5.7,5.4,0.8,0.29,1,0.51,0,0.3580246913580246,0.6677863655599132,3. Alto
0,1,0,0,1,12,1,30,56.11,1.5,7.0,3.28,0.28,0,3.0,1,0.08510638297872342,0.00013836239575435943,1. Baixo
1,1,1,0,1,12,0,31,32.54,3.7,5.2,1.65,1.54,0,0.10999999999999988,0,0.9277108433734941,0.001193820605578968,1. Baixo
0,0,0,0,1,12,1,24,322.46,8.7,7.0,1.28,2.11,0,-0.8299999999999998,0,1.635658914728682,0.005,1. Baixo
0,1,1,1,1,1,0,27,76.73,0.7,0.9,0.92,0.0,1,0.92,0,0.0,0.9932817002153409,4. Critico
1,1,0,1,0,6,0,26,119.61,2.3,4.8,2.62,2.01,0,0.6100000000000003,0,0.7642585551330798,0.30603157132961956,2. Medio
1,1,0,0,1,1,0,29,167.7,0.9,0.0,2.3,0.76,1,1.5399999999999998,0,0.3290043290043291,0.9901851557834564,4. Critico
1,1,1,1,1,1,1,35,381.68,0.8,0.6,3.47,2.84,1,0.6300000000000003,0,0.8160919540229885,0.43188731387358203,3. Alto
0,1,0,1,1,12,0,36,292.11,7.3,7.3,0.93,0.42,0,0.51,1,0.44680851063829785,0.01525406695227894,1. Baixo
0,1,0,1,1,12,1,27,128.89,5.2,7.0,0.92,0.84,0,0.08000000000000007,0,0.9032258064516128,0.0002886853912018235,1. Baixo
1,1,1,0,1,6,1,31,93.45,0.4,2.9,1.81,1.17,1,0.6400000000000001,0,0.6428571428571428,0.5330764729065877,3. Alto
0,1,0,1,1,1,0,31,61.45,0.4,0.4,1.95,1.44,0,0.51,0,0.7346938775510204,0.7262608033097392,4. Critico
1,1,1,1,1,1,0,30,175.24,0.5,0.0,3.16,2.56,1,0.6000000000000001,0,0.8075709779179812,0.7484014840040213,4. Critico
0,1,0,0,1,1,1,31,144.51,1.0,0.7,3.31,3.61,0,-0.2999999999999998,0,1.0873493975903614,0.006191049583850439,1. Baixo
1,1,1,0,0,1,1,30,36.31,1.0,2.7,1.75,1.67,0,0.08000000000000007,0,0.9488636363636364,0.20792908575817784,2. Medio
1,1,1,1,1,1,0,35,119.16,0.1,5.0,3.76,3.61,0,0.1499999999999999,0,0.9575596816976129,0.033809116988161705,1. Baixo
0,1,0,1,1,1,1,33,146.79,1.0,5.5,1.81,2.24,0,-0.43000000000000016,0,1.2307692307692308,0.014199225623673397,1. Baixo
1,1,0,0,1,1,1,26,184.52,0.8,2.6,1.52,1.3,0,0.21999999999999997,0,0.8496732026143791,0.2432654889632772,2. Medio
0,1,1,1,1,6,1,32,69.47,4.1,3.1,1.62,0.99,0,0.6300000000000001,0,0.607361963190184,0.2873571269714324,2. Medio
0,1,1,0,1,1,0,32,149.39,0.9,2.3,0.6,0.92,0,-0.32000000000000006,0,1.5081967213114755,0.04420413680509396,1. Baixo
0,1,0,0,1,12,0,30,60.14,3.9,10.6,0.68,0.66,0,0.020000000000000018,0,0.9565217391304347,0.0019135572992911153,1. Baixo
1,0,0,0,1,6,0,33,167.96,2.4,2.5,1.78,1.73,0,0.050000000000000044,0,0.9664804469273742,0.02708663617816791,1. Baixo
0,1,0,0,1,1,1,30,116.77,0.9,2.9,3.02,2.81,1,0.20999999999999996,0,0.9273927392739275,0.4930455879897878,3. Alto
1,1,1,0,1,1,0,30,398.41,0.1,1.8,0.95,0.17,1,0.7799999999999999,0,0.17708333333333334,0.87944436203976,4. Critico
0,1,1,0,1,1,1,30,78.44,0.7,0.3,3.28,2.38,1,0.8999999999999999,0,0.723404255319149,0.9517635830826053,4. Critico
1,0,0,0,1,12,0,23,99.38,9.7,6.3,4.2,3.77,0,0.43000000000000016,0,0.8954869358669834,0.012236674005573298,1. Baixo
0,1,1,0,1,1,0,29,38.05,0.9,2.4,1.21,1.59,0,-0.3800000000000001,0,1.3032786885245902,0.01921892997125759,1. Baixo
1,0,1,0,1,1,0,27,132.44,0.2,2.8,0.3,0.27,0,0.02999999999999997,0,0.870967741935484,0.1739395857098628,1. Baixo
0,1,1,1,1,12,1,25,107.74,8.2,4.9,1.61,1.51,0,0.10000000000000009,0,0.9320987654320987,0.0035774033795015524,1. Baixo
0,0,0,0,1,12,0,34,140.66,1.0,6.6,0.97,1.36,0,-0.3900000000000001,0,1.3877551020408165,0.009152242880958051,1. Baixo
1,1,0,0,1,1,1,31,128.06,0.9,0.5,3.04,2.81,0,0.22999999999999998,0,0.9213114754098362,0.3816424179309264,2. Medio
0,1,0,0,1,1,1,29,402.61,0.5,1.9,1.84,1.13,1,0.7100000000000002,0,0.6108108108108107,0.8977105548743366,4. Critico
0,1,1,0,1,1,1,27,177.33,0.6,1.5,0.29,0.29,0,0.0,0,0.9666666666666667,0.09533899986739997,1. Baixo
1,1,0,0,1,1,1,30,212.28,0.9,1.1,2.19,2.53,0,-0.33999999999999986,0,1.1500000000000001,0.034903741380253914,1. Baixo
0,0,0,1,1,1,1,32,143.29,0.5,1.8,3.17,3.35,0,-0.18000000000000016,0,1.0534591194968554,0.0051705993249999485,1. Baixo
0,1,1,0,1,6,1,26,157.03,3.1,2.3,1.68,1.93,0,-0.25,0,1.1420118343195267,0.006515367223256595,1. Baixo
0,1,1,0,1,12,0,29,140.03,5.6,9.8,1.42,1.22,0,0.19999999999999996,0,0.8531468531468531,0.013902021895578726,1. Baixo
1,1,0,0,1,1,0,32,141.6,0.6,0.1,2.08,1.18,1,0.9000000000000001,0,0.5645933014354068,0.9725611191400193,4. Critico
0,1,0,0,1,6,1,23,93.46,4.3,2.6,4.47,4.43,0,0.040000000000000036,0,0.9888392857142857,0.1290022239685088,1. Baixo
1,1,0,1,1,1,0,29,209.16,0.8,3.1,3.82,4.07,0,-0.25000000000000044,0,1.0626631853785902,0.016517944655187747,1. Baixo
0,1,0,1,1,12,0,28,417.1,0.4,7.4,0.83,0.98,0,-0.15000000000000002,0,1.1666666666666667,0.04124618358376434,1. Baixo
1,0,0,0,1,6,1,29,143.09,2.1,4.1,2.13,2.44,0,-0.31000000000000005,0,1.1401869158878506,0.011007650595710556,1. Baixo
1,0,0,0,1,12,1,28,72.09,5.2,5.3,1.0,0.66,0,0.33999999999999997,0,0.6534653465346535,0.03177694165307065,1. Baixo
1,1,0,0,1,12,0,30,237.4,1.2,7.6,1.4,0.16,0,1.24,1,0.11347517730496455,0.008016354550297915,1. Baixo
1,1,1,0,1,1,1,36,321.05,0.8,2.2,3.69,3.5,0,0.18999999999999995,0,0.945945945945946,0.10881730134968301,1. Baixo
0,0,1,0,1,1,0,28,97.04,0.5,2.7,1.82,1.63,1,0.19000000000000017,0,0.8907103825136611,0.47879651327455336,3. Alto
0,0,0,0,1,1,0,30,61.42,0.0,7.6,1.05,0.16,0,0.89,1,0.1509433962264151,0.30488361812307607,2. Medio
0,1,1,0,1,1,1,36,196.41,0.6,2.0,1.29,1.21,0,0.08000000000000007,0,0.9307692307692307,0.1637390361665987,1. Baixo
0,1,0,0,1,12,0,27,145.91,4.1,5.1,2.93,2.42,0,0.5100000000000002,0,0.8231292517006803,0.028305717305925692,1. Baixo
1,1,1,1,1,1,1,35,186.03,0.7,3.5,1.34,0.8,1,0.54,0,0.5925925925925926,0.8588956470258852,4. Critico
1,1,1,0,1,6,1,29,136.55,1.1,3.6,2.19,1.28,1,0.9099999999999999,0,0.5818181818181819,0.8601890079079096,4. Critico
0,1,1,0,1,1,0,35,119.23,0.0,1.9,1.11,0.24,1,0.8700000000000001,0,0.21428571428571425,0.9321889104592461,4. Critico
0,1,1,1,1,1,0,32,75.45,0.1,0.4,1.2,0.0,1,1.2,0,0.0,0.9870952316760159,4. Critico
0,1,0,0,1,1,1,30,172.09,0.4,6.2,4.24,0.08,0,4.16,1,0.018823529411764708,0.010183417085427136,1. Baixo
1,1,0,0,1,6,0,29,55.04,4.5,2.2,1.78,1.99,0,-0.20999999999999996,0,1.1117318435754189,0.015115289319973047,1. Baixo
0,1,0,0,1,6,1,27,208.66,3.6,2.4,2.34,1.18,1,1.16,0,0.5021276595744681,0.8731036970032298,4. Critico
1,1,0,0,1,1,1,29,200.76,0.0,0.3,1.75,1.59,1,0.15999999999999992,0,0.9034090909090909,0.6859238425685461,3. Alto
0,0,1,1,1,1,1,32,168.2,0.6,3.4,0.74,0.0,1,0.74,0,0.0,0.9754217599571671,4. Critico
1,1,0,0,1,6,0,29,272.11,2.9,9.7,0.94,1.19,0,-0.25,0,1.2526315789473683,0.0014708287789169084,1. Baixo
0,1,0,0,1,1,0,28,112.67,0.8,7.5,4.22,0.3,0,3.92,1,0.07092198581560284,0.0032766374244101865,1. Baixo
1,0,1,1,1,12,0,28,110.2,3.1,6.0,3.95,4.16,0,-0.20999999999999996,0,1.0505050505050506,0.005165457842248413,1. Baixo
0,1,1,0,1,1,0,32,105.09,0.7,0.3,1.71,1.64,0,0.07000000000000006,0,0.9534883720930232,0.26821075177818626,2. Medio
1,1,1,1,1,1,1,33,150.07,0.6,0.5,0.85,0.84,0,0.010000000000000009,0,0.9767441860465116,0.08003610267454875,1. Baixo
0,1,1,0,1,1,1,27,125.5,0.6,1.5,0.36,0.0,1,0.36,0,0.0,0.963163607229155,4. Critico
1,1,1,0,1,1,1,27,102.81,0.4,1.5,5.92,5.64,0,0.28000000000000025,0,0.9510961214165261,0.23189009604780472,2. Medio
0,0,0,1,1,1,1,30,108.34,0.0,0.6,0.61,0.9,0,-0.29000000000000004,0,1.4516129032258065,0.05197219220591515,1. Baixo
1,0,1,0,0,1,0,34,163.78,0.2,1.2,0.91,0.08,1,0.8300000000000001,0,0.08695652173913043,0.9157448564953202,4. Critico
1,1,0,0,1,12,0,33,257.01,10.1,5.6,1.33,1.23,0,0.10000000000000009,0,0.917910447761194,0.013087754220484284,1. Baixo
0,1,0,0,1,1,0,25,92.05,0.6,1.5,0.84,0.0,1,0.84,0,0.0,0.9949046731032257,4. Critico
1,1,1,1,1,1,1,28,25.28,0.6,0.2,1.61,1.7,0,-0.08999999999999986,0,1.0493827160493827,0.09328419069291442,1. Baixo
1,1,0,1,1,1,1,26,193.88,0.5,2.9,5.48,5.21,1,0.27000000000000046,0,0.9489981785063751,0.6442017915868444,3. Alto
0,1,0,0,1,1,1,28,72.25,0.1,7.1,1.74,0.22,0,1.52,1,0.12571428571428572,0.07520904659177241,1. Baixo
0,1,0,0,1,6,1,34,256.6,2.1,4.0,2.29,2.61,0,-0.31999999999999984,0,1.1347826086956523,0.005052975255615785,1. Baixo
0,0,1,0,0,1,0,25,213.11,0.6,2.5,2.45,2.18,0,0.27,0,0.8861788617886179,0.27616381111596733,2. Medio
1,1,1,0,1,6,0,24,223.94,0.8,2.1,2.86,2.99,0,-0.13000000000000034,0,1.0418118466898956,0.020283252737596912,1. Baixo
0,1,0,0,1,1,0,26,140.57,0.9,3.4,2.01,1.9,0,0.10999999999999988,0,0.9405940594059408,0.17966955705639717,1. Baixo
0,1,1,1,1,12,0,30,249.09,0.9,5.2,1.08,1.29,0,-0.20999999999999996,0,1.18348623853211,0.017658969247414422,1. Baixo
1,1,0,0,1,1,0,31,171.02,0.7,0.8,2.47,0.0,1,2.47,0,0.0,0.9875561274661392,4. Critico
0,1,1,0,1,12,1,31,163.0,3.6,9.6,4.76,4.8,0,-0.040000000000000036,0,1.0062893081761006,0.00014199572067691125,1. Baixo
1,1,0,0,1,1,0,33,147.09,0.9,3.5,1.29,0.0,1,1.29,0,0.0,0.9970722174569887,4. Critico
0,1,0,0,1,1,1,23,181.71,0.8,1.8,2.07,2.34,0,-0.27,0,1.1250000000000002,0.012883639059277656,1. Baixo
0,1,1,0,1,12,1,33,48.62,4.0,4.5,2.84,2.72,0,0.11999999999999966,0,0.9543859649122809,0.024673098575061725,1. Baixo
1,1,1,0,1,6,0,28,102.03,2.8,3.2,1.48,1.56,0,-0.08000000000000007,0,1.0469798657718121,0.019077846429220044,1. Baixo
1,1,0,0,1,6,1,32,102.16,5.8,2.8,2.85,2.95,0,-0.10000000000000009,0,1.0314685314685317,0.014225301829022216,1. Baixo
1,1,0,0,1,1,1,25,127.84,0.6,2.9,3.45,3.83,0,-0.3799999999999999,0,1.106936416184971,0.010527626562125495,1. Baixo
1,1,1,0,1,6,1,29,69.72,0.0,3.2,2.37,1.78,0,0.5900000000000001,0,0.7478991596638656,0.3416724265107579,2. Medio
0,1,0,0,1,12,0,30,89.18,9.3,6.3,3.08,0.36,0,2.72,1,0.11650485436893204,0.0038634661671016085,1. Baixo
0,1,0,1,1,6,1,33,58.1,2.2,9.5,1.74,1.12,0,0.6199999999999999,0,0.64,0.08013233534473069,1. Baixo
0,1,1,0,1,1,0,24,88.5,0.3,0.7,0.58,0.0,1,0.58,0,0.0,0.9764505414477763,4. Critico
1,1,0,0,1,6,0,29,77.54,5.0,4.2,1.05,1.22,0,-0.16999999999999993,0,1.150943396226415,0.004833057812501056,1. Baixo
0,1,0,1,1,6,0,26,87.16,5.8,13.7,5.32,0.02,0,5.300000000000001,1,0.00375234521575985,0.01294044237012987,1. Baixo
1,1,0,0,1,12,0,31,215.69,0.7,7.3,3.78,4.01,0,-0.22999999999999998,0,1.058047493403694,0.0005653353975807203,1. Baixo
1,1,0,0,1,1,0,32,130.11,0.4,4.9,1.01,0.28,1,0.73,0,0.27450980392156865,0.7872587632734459,4. Critico
0,1,0,1,1,1,1,33,117.1,0.3,11.0,0.95,0.63,0,0.31999999999999995,0,0.65625,0.23367838787261086,2. Medio
1,1,1,0,1,12,0,27,270.92,10.8,7.3,2.81,0.29,0,2.52,1,0.10283687943262411,0.00013836239575435943,1. Baixo
0,0,0,1,0,1,0,32,165.09,0.9,0.5,6.5,6.23,0,0.2699999999999996,0,0.9569892473118281,0.07678602596152317,1. Baixo
0,1,1,0,0,6,1,34,172.86,5.4,8.3,2.05,0.1,0,1.9499999999999997,1,0.04854368932038836,0.016125522499591344,1. Baixo
1,1,0,0,1,1,0,24,147.41,0.0,0.2,0.87,1.36,0,-0.4900000000000001,0,1.5454545454545456,0.026997547450818025,1. Baixo
0,0,0,0,1,1,0,31,218.64,0.1,0.1,2.96,2.92,0,0.040000000000000036,0,0.9831649831649832,0.07678880987770426,1. Baixo
0,1,1,0,1,6,0,32,238.05,3.3,4.1,4.12,4.19,0,-0.07000000000000028,0,1.0145278450363198,0.006512838494672064,1. Baixo
0,1,0,0,1,1,0,28,161.24,0.2,0.8,2.51,1.38,1,1.13,0,0.5476190476190477,0.986049356213695,4. Critico
1,1,1,0,1,1,0,25,217.14,0.1,0.7,2.27,2.1,0,0.16999999999999993,0,0.9210526315789475,0.3093246397544159,2. Medio
1,0,0,0,0,6,1,32,181.51,1.6,2.4,0.7,0.43,0,0.26999999999999996,0,0.6056338028169014,0.08953686561005904,1. Baixo
1,1,1,0,0,6,1,25,164.84,4.3,5.3,3.3,3.66,0,-0.3600000000000003,0,1.1057401812688823,0.00640299930832686,1. Baixo
1,1,1,0,1,12,0,29,111.02,8.1,7.1,2.85,2.64,0,0.20999999999999996,0,0.9230769230769231,0.011077758640170915,1. Baixo
1,0,0,0,0,1,0,29,85.73,0.8,4.2,1.57,1.18,0,0.3900000000000001,0,0.7468354430379746,0.337238760671389,2. Medio
0,1,1,0,1,1,1,32,49.45,0.1,0.4,0.53,0.0,1,0.53,0,0.0,0.9358541271851506,4. Critico
0,1,0,0,1,12,0,27,312.97,9.2,7.5,1.49,0.01,0,1.48,1,0.006666666666666667,0.015352316602316602,1. Baixo
1,1,0,1,1,1,0,27,218.39,0.5,1.7,1.66,1.46,0,0.19999999999999996,0,0.874251497005988,0.19888307088371382,1. Baixo
0,1,0,0,1,1,0,30,104.15,0.3,0.0,2.66,2.65,0,0.010000000000000231,0,0.9925093632958801,0.17740520682207678,1. Baixo
0,1,1,0,1,1,1,33,43.22,0.6,2.9,2.99,3.34,0,-0.34999999999999964,0,1.1133333333333333,0.009624294489980818,1. Baixo
0,0,1,1,1,1,1,37,182.19,0.8,0.3,1.54,1.24,0,0.30000000000000004,0,0.7999999999999999,0.15740683339119063,1. Baixo
0,1,1,1,1,12,0,24,113.37,1.2,8.6,1.75,0.18,0,1.57,1,0.10227272727272727,0.01337412431160588,1. Baixo
0,1,1,0,1,6,0,30,224.92,4.8,7.0,3.64,4.22,0,-0.5799999999999996,0,1.1561643835616437,0.003987218895931107,1. Baixo
1,1,0,0,1,6,1,26,73.99,3.4,7.1,2.42,1.93,0,0.49,0,0.7942386831275721,0.1046347061010203,1. Baixo
1,1,1,1,1,1,0,33,101.7,0.6,3.8,2.82,1.25,1,1.5699999999999998,0,0.44169611307420503,0.9384540930309003,4. Critico
0,0,1,0,1,1,0,26,120.48,0.9,1.5,1.28,0.63,0,0.65,0,0.4883720930232558,0.774591322543082,4. Critico
0,1,1,0,1,1,1,27,196.71,0.7,0.4,3.3,0.69,1,2.61,0,0.2084592145015106,0.9773776013510613,4. Critico
0,1,1,0,1,1,0,27,90.25,0.6,4.9,1.34,0.0,1,1.34,0,0.0,0.9866319309208019,4. Critico
0,0,1,0,1,1,0,29,183.53,0.3,0.3,5.46,5.89,0,-0.4299999999999997,0,1.076782449725777,0.0018507400075329795,1. Baixo
1,0,0,1,1,1,1,30,51.52,0.5,1.8,0.63,0.0,1,0.63,0,0.0,0.8966923062708492,4. Critico
1,1,1,0,1,1,1,31,130.85,0.8,6.1,2.05,1.89,0,0.15999999999999992,0,0.91747572815534,0.22906572022792138,2. Medio
0,1,1,0,1,6,0,29,289.86,6.0,3.1,0.88,1.02,0,-0.14,0,1.146067415730337,0.014455486549987342,1. Baixo
1,1,1,0,1,6,0,25,358.44,4.5,4.5,2.71,2.38,0,0.33000000000000007,0,0.875,0.08868004746088738,1. Baixo
0,1,0,0,1,1,0,32,245.93,0.8,5.5,3.87,3.87,0,0.0,0,0.9974226804123711,0.05297672248060244,1. Baixo
0,1,0,1,1,1,0,29,42.36,0.7,3.8,2.83,3.09,0,-0.2599999999999998,0,1.0880281690140845,0.00697378281094693,1. Baixo
0,0,1,1,1,6,0,33,123.37,4.6,2.6,1.23,0.0,1,1.23,0,0.0,0.9910280919671322,4. Critico
1,1,1,0,1,6,0,27,133.3,1.5,4.5,0.88,1.03,0,-0.15000000000000002,0,1.1573033707865168,0.023071298255578975,1. Baixo
0,1,1,1,1,12,0,24,228.62,5.1,4.9,1.52,0.89,0,0.63,0,0.5816993464052288,0.17400283175829717,1. Baixo
1,1,1,0,1,1,0,29,145.4,0.6,0.2,2.58,2.86,0,-0.2799999999999998,0,1.1042471042471043,0.0068637905430196135,1. Baixo
0,1,0,0,1,12,0,33,70.81,6.6,7.2,1.06,1.18,0,-0.11999999999999988,0,1.102803738317757,0.0016265935118765073,1. Baixo
1,1,1,0,1,1,0,30,248.12,0.6,6.2,0.71,0.1,1,0.61,1,0.1388888888888889,0.49762581150212704,3. Alto
0,1,0,0,1,1,1,29,333.59,1.0,3.6,1.72,1.68,0,0.040000000000000036,0,0.9710982658959537,0.13452894283524305,1. Baixo
1,1,0,0,1,1,1,26,209.26,0.9,5.8,0.9,0.15,1,0.75,0,0.16483516483516483,0.6741312125649058,3. Alto
1,1,1,1,1,1,1,35,87.74,0.8,9.5,2.36,2.26,0,0.10000000000000009,0,0.9535864978902954,0.08030774778056872,1. Baixo
1,1,0,0,1,1,1,26,377.43,0.8,6.2,1.84,0.21,0,1.6300000000000001,1,0.1135135135135135,0.09167465491440042,1. Baixo
1,1,0,0,1,1,0,27,219.95,0.8,0.8,1.38,0.0,1,1.38,0,0.0,0.9960337585582869,4. Critico
1,1,1,1,1,6,1,31,199.89,4.1,4.5,6.2,6.24,0,-0.040000000000000036,0,1.0048309178743962,0.001383712244936454,1. Baixo
0,1,0,1,1,1,0,23,325.59,0.3,2.4,2.27,2.14,0,0.1299999999999999,0,0.9385964912280703,0.16263459490977994,1. Baixo
0,1,1,0,1,1,1,33,223.36,0.9,0.5,0.14,0.59,0,-0.44999999999999996,0,3.9333333333333327,0.03986352373493919,1. Baixo
1,1,0,0,1,1,1,31,126.29,0.3,2.3,5.39,5.94,0,-0.5500000000000007,0,1.1,0.003966105240146933,1. Baixo
0,1,1,1,1,1,0,32,302.93,0.7,0.9,1.74,2.51,0,-0.7699999999999998,0,1.4342857142857142,0.017750497646968236,1. Baixo
0,1,0,0,1,1,1,31,75.79,0.1,2.9,1.28,1.33,0,-0.050000000000000044,0,1.0310077519379846,0.08036786461926024,1. Baixo
